DATE,DEXUSUK,DEXJPUS,DEXUSEU
2004-03-30,1.8283,105.61,1.2202
2004-03-31,1.8400,104.18,1.2292
2004-04-01,1.8564,103.70,1.2358
2004-04-02,1.8293,104.55,1.2109
2004-04-05,1.8140,105.36,1.2008
2004-04-06,1.8374,105.90,1.2089
2004-04-07,1.8410,105.20,1.2171
2004-04-08,1.8325,106.10,1.2088
2004-04-09,1.8322,106.45,1.2102
2004-04-12,1.8358,105.50,1.2068
2004-04-13,1.8160,106.96,1.1923
2004-04-14,1.7902,108.53,1.1940
2004-04-15,1.7785,108.58,1.1914
2004-04-16,1.8004,107.69,1.2025
2004-04-19,1.8055,108.50,1.2019
2004-04-20,1.7914,108.43,1.1910
2004-04-21,1.7720,109.55,1.1853
2004-04-22,1.7684,109.85,1.1861
2004-04-23,1.7674,109.38,1.1802
2004-04-26,1.7857,108.55,1.1851
2004-04-27,1.7925,109.48,1.1927
2004-04-28,1.7720,109.85,1.1830
2004-04-29,1.7751,109.96,1.1945
2004-04-30,1.7744,110.37,1.1975
2004-05-03,1.7720,110.34,1.1937
2004-05-04,1.7907,110.02,1.2076
2004-05-05,1.7932,108.50,1.2165
2004-05-06,1.7941,109.58,1.2090
2004-05-07,1.7842,112.30,1.1885
2004-05-10,1.7723,114.03,1.1834
2004-05-11,1.7544,113.67,1.1818
2004-05-12,1.7743,113.21,1.1911
2004-05-13,1.7584,114.25,1.1801
2004-05-14,1.7572,114.30,1.1874
2004-05-17,1.7695,114.10,1.2009
2004-05-18,1.7695,114.06,1.1971
2004-05-19,1.7827,112.77,1.2015
2004-05-20,1.7710,113.18,1.1926
2004-05-21,1.7880,112.09,1.2009
2004-05-24,1.7908,112.66,1.1978
2004-05-25,1.8135,112.21,1.2107
2004-05-26,1.8142,111.70,1.2102
2004-05-27,1.8369,110.77,1.2274
2004-05-28,1.8330,110.18,1.2217
2004-05-31,.,.,.
2004-06-01,1.8359,110.45,1.2210
2004-06-02,1.8381,110.28,1.2250
2004-06-03,1.8387,111.14,1.2205
2004-06-04,1.8367,111.27,1.2258
2004-06-07,1.8386,109.61,1.2320
2004-06-08,1.8361,109.77,1.2273
2004-06-09,1.8292,109.74,1.2097
2004-06-10,1.8380,109.33,1.2110
2004-06-11,1.8175,110.09,1.2011
2004-06-14,1.8148,111.15,1.2073
2004-06-15,1.8278,109.59,1.2139
2004-06-16,1.8262,110.15,1.2006
2004-06-17,1.8341,109.63,1.2040
2004-06-18,1.8368,108.65,1.2118
2004-06-21,1.8310,108.57,1.2110
2004-06-22,1.8217,109.00,1.2092
2004-06-23,1.8184,108.64,1.2090
2004-06-24,1.8216,107.10,1.2170
2004-06-25,1.8218,107.82,1.2145
2004-06-28,1.8294,107.95,1.2193
2004-06-29,1.8090,108.18,1.2124
2004-06-30,1.8126,109.43,1.2179
2004-07-01,1.8160,108.24,1.2158
2004-07-02,1.8300,108.60,1.2307
2004-07-05,.,.,.
2004-07-06,1.8423,109.24,1.2290
2004-07-07,1.8571,108.38,1.2384
2004-07-08,1.8566,108.76,1.2390
2004-07-09,1.8555,108.21,1.2388
2004-07-12,1.8640,108.24,1.2409
2004-07-13,1.8540,109.37,1.2302
2004-07-14,1.8564,109.13,1.2385
2004-07-15,1.8545,109.52,1.2373
2004-07-16,1.8708,108.77,1.2437
2004-07-19,1.8734,108.28,1.2431
2004-07-20,1.8556,108.38,1.2377
2004-07-21,1.8354,110.10,1.2224
2004-07-22,1.8470,109.68,1.2273
2004-07-23,1.8321,110.11,1.2122
2004-07-26,1.8393,110.08,1.2135
2004-07-27,1.8219,111.09,1.2056
2004-07-28,1.8222,111.78,1.2046
2004-07-29,1.8174,111.88,1.2070
2004-07-30,1.8183,111.39,1.2032
2004-08-02,1.8273,111.08,1.2034
2004-08-03,1.8243,110.60,1.2051
2004-08-04,1.8248,111.29,1.2057
2004-08-05,1.8231,111.53,1.2050
2004-08-06,1.8459,110.05,1.2272
2004-08-09,1.8403,110.57,1.2261
2004-08-10,1.8387,110.79,1.2306
2004-08-11,1.8280,110.78,1.2222
2004-08-12,1.8210,111.14,1.2224
2004-08-13,1.8432,110.67,1.2354
2004-08-16,1.8392,110.64,1.2333
2004-08-17,1.8288,110.07,1.2329
2004-08-18,1.8225,109.71,1.2299
2004-08-19,1.8313,109.34,1.2368
2004-08-20,1.8213,109.32,1.2324
2004-08-23,1.8143,109.47,1.2196
2004-08-24,1.7935,109.63,1.2099
2004-08-25,1.7965,110.38,1.2090
2004-08-26,1.7939,109.73,1.2084
2004-08-27,1.7921,109.51,1.2025
2004-08-30,1.7925,109.84,1.2049
2004-08-31,1.8031,109.00,1.2183
2004-09-01,1.7940,109.62,1.2179
2004-09-02,1.7916,109.52,1.2164
2004-09-03,1.7759,110.47,1.2052
2004-09-06,.,.,.
2004-09-07,1.7733,109.32,1.2093
2004-09-08,1.7882,109.22,1.2164
2004-09-09,1.7853,109.69,1.2189
2004-09-10,1.7979,109.33,1.2282
2004-09-13,1.7956,110.13,1.2251
2004-09-14,1.8001,109.40,1.2268
2004-09-15,1.7772,110.34,1.2144
2004-09-16,1.7909,109.75,1.2154
2004-09-17,1.7921,109.97,1.2174
2004-09-20,1.7880,109.87,1.2172
2004-09-21,1.7946,109.94,1.2264
2004-09-22,1.7949,110.53,1.2261
2004-09-23,1.8003,110.39,1.2298
2004-09-24,1.8031,110.72,1.2256
2004-09-27,1.8076,111.13,1.2307
2004-09-28,1.8105,111.48,1.2306
2004-09-29,1.7970,110.90,1.2308
2004-09-30,1.8090,110.20,1.2417
2004-10-01,1.7976,110.45,1.2400
2004-10-04,1.7827,111.13,1.2274
2004-10-05,1.7828,111.21,1.2316
2004-10-06,1.7790,111.34,1.2298
2004-10-07,1.7822,111.15,1.2286
2004-10-08,1.7935,109.44,1.2418
2004-10-11,.,.,.
2004-10-12,1.7879,109.79,1.2320
2004-10-13,1.7890,109.78,1.2271
2004-10-14,1.7972,109.60,1.2393
2004-10-15,1.8048,109.14,1.2478
2004-10-18,1.8010,109.23,1.2520
2004-10-19,1.8039,108.36,1.2515
2004-10-20,1.8187,108.16,1.2627
2004-10-21,1.8297,107.43,1.2622
2004-10-22,1.8277,107.42,1.2639
2004-10-25,1.8404,106.61,1.2783
2004-10-26,1.8369,106.63,1.2758
2004-10-27,1.8323,106.67,1.2725
2004-10-28,1.8320,106.09,1.2759
2004-10-29,1.8345,106.04,1.2746
2004-11-01,1.8323,106.41,1.2741
2004-11-02,1.8385,106.29,1.2703
2004-11-03,1.8445,106.20,1.2787
2004-11-04,1.8440,106.02,1.2883
2004-11-05,1.8542,105.60,1.2938
2004-11-08,1.8564,105.57,1.2936
2004-11-09,1.8589,105.57,1.2930
2004-11-10,1.8476,106.91,1.2925
2004-11-11,.,.,.
2004-11-12,1.8552,105.53,1.2973
2004-11-15,1.8480,105.53,1.2944
2004-11-16,1.8544,105.35,1.2979
2004-11-17,1.8580,104.18,1.3031
2004-11-18,1.8514,104.23,1.2982
2004-11-19,1.8600,102.80,1.3059
2004-11-22,1.8590,103.20,1.3048
2004-11-23,1.8713,103.42,1.3090
2004-11-24,1.8813,102.94,1.3162
2004-11-25,.,.,.
2004-11-26,1.8965,102.58,1.3288
2004-11-29,1.8948,102.61,1.3286
2004-11-30,1.9073,103.04,1.3259
2004-12-01,1.9297,102.78,1.3308
2004-12-02,1.9225,103.11,1.3268
2004-12-03,1.9375,102.56,1.3390
2004-12-06,1.9423,102.68,1.3431
2004-12-07,1.9459,102.74,1.3437
2004-12-08,1.9283,104.74,1.3252
2004-12-09,1.9185,104.93,1.3274
2004-12-10,1.9134,105.45,1.3224
2004-12-13,1.9235,104.67,1.3309
2004-12-14,1.9239,105.59,1.3280
2004-12-15,1.9446,104.02,1.3429
2004-12-16,1.9375,104.36,1.3287
2004-12-17,1.9390,104.28,1.3295
2004-12-20,1.9482,104.01,1.3396
2004-12-21,1.9263,104.33,1.3377
2004-12-22,1.9125,103.95,1.3390
2004-12-23,1.9193,103.71,1.3491
2004-12-24,1.9236,103.65,1.3536
2004-12-27,1.9369,102.97,1.3625
2004-12-28,1.9316,103.13,1.3621
2004-12-29,1.9157,104.19,1.3568
2004-12-30,1.9220,103.11,1.3623
2004-12-31,1.9160,102.68,1.3538
2005-01-03,1.9058,102.83,1.3476
2005-01-04,1.8834,104.27,1.3295
2005-01-05,1.8875,103.95,1.3292
2005-01-06,1.8751,104.87,1.3187
2005-01-07,1.8702,104.93,1.3062
2005-01-10,1.8751,104.32,1.3109
2005-01-11,1.8796,103.42,1.3161
2005-01-12,1.8932,102.26,1.3281
2005-01-13,1.8832,102.55,1.3207
2005-01-14,1.8695,102.50,1.3106
2005-01-17,.,.,.
2005-01-18,1.8693,102.36,1.3043
2005-01-19,1.8742,102.52,1.3036
2005-01-20,1.8720,103.31,1.2959
2005-01-21,1.8740,102.85,1.3049
2005-01-24,1.8778,102.67,1.3041
2005-01-25,1.8647,104.16,1.2954
2005-01-26,1.8833,102.90,1.3081
2005-01-27,1.8866,103.15,1.3032
2005-01-28,1.8850,103.45,1.3033
2005-01-31,1.8850,103.55,1.3049
2005-02-01,1.8792,103.93,1.3017
2005-02-02,1.8826,104.05,1.3015
2005-02-03,1.8805,104.55,1.2959
2005-02-04,1.8850,103.70,1.2927
2005-02-07,1.8607,104.68,1.2773
2005-02-08,1.8570,105.65,1.2783
2005-02-09,1.8582,105.84,1.2797
2005-02-10,1.8708,105.69,1.2882
2005-02-11,1.8660,105.75,1.2864
2005-02-14,1.8917,104.94,1.2981
2005-02-15,1.8894,104.47,1.2986
2005-02-16,1.8780,105.62,1.2994
2005-02-17,1.8950,105.40,1.3083
2005-02-18,1.8949,105.69,1.3075
2005-02-21,.,.,.
2005-02-22,1.9092,104.15,1.3230
2005-02-23,1.9066,104.96,1.3208
2005-02-24,1.9104,105.41,1.3205
2005-02-25,1.9149,105.21,1.3195
2005-02-28,1.9249,104.25,1.3274
2005-03-01,1.9206,104.37,1.3189
2005-03-02,1.9124,104.71,1.3127
2005-03-03,1.9098,105.02,1.3130
2005-03-04,1.9243,104.46,1.3244
2005-03-07,1.9159,105.22,1.3203
2005-03-08,1.9292,104.51,1.3342
2005-03-09,1.9239,103.87,1.3384
2005-03-10,1.9233,104.15,1.3409
2005-03-11,1.9261,103.93,1.3465
2005-03-14,1.9116,105.01,1.3346
2005-03-15,1.9134,104.54,1.3315
2005-03-16,1.9264,104.10,1.3423
2005-03-17,1.9240,104.57,1.3373
2005-03-18,1.9192,104.70,1.3311
2005-03-21,1.8974,105.10,1.3165
2005-03-22,1.8997,104.99,1.3210
2005-03-23,1.8712,105.76,1.3005
2005-03-24,1.8709,106.26,1.2957
2005-03-25,1.8684,106.32,1.2954
2005-03-28,1.8657,107.22,1.2877
2005-03-29,1.8752,107.49,1.2913
2005-03-30,1.8816,107.33,1.2944
2005-03-31,1.8888,107.22,1.2969
2005-04-01,1.8789,107.57,1.2896
2005-04-04,1.8733,108.28,1.2838
2005-04-05,1.8773,108.43,1.2842
2005-04-06,1.8787,108.67,1.2868
2005-04-07,1.8768,108.44,1.2906
2005-04-08,1.8824,108.26,1.2912
2005-04-11,1.8908,107.79,1.2972
2005-04-12,1.8842,108.26,1.2873
2005-04-13,1.8930,107.32,1.2918
2005-04-14,1.8806,108.18,1.2819
2005-04-15,1.8930,107.65,1.2928
2005-04-18,1.9052,107.39,1.3037
2005-04-19,1.9165,107.02,1.3034
2005-04-20,1.9197,106.82,1.3080
2005-04-21,1.9104,106.85,1.3093
2005-04-22,1.9151,105.85,1.3068
2005-04-25,1.9117,105.67,1.2984
2005-04-26,1.9040,106.03,1.2964
2005-04-27,1.9047,105.98,1.2938
2005-04-28,1.9097,105.97,1.2916
2005-04-29,1.9122,104.64,1.2919
2005-05-02,1.8959,105.07,1.2857
2005-05-03,1.8910,105.16,1.2889
2005-05-04,1.9000,104.77,1.2936
2005-05-05,1.9048,104.41,1.2936
2005-05-06,1.8920,104.93,1.2832
2005-05-09,1.8836,105.54,1.2839
2005-05-10,1.8828,105.53,1.2877
2005-05-11,1.8735,105.74,1.2803
2005-05-12,1.8650,106.68,1.2706
2005-05-13,1.8530,107.14,1.2645
2005-05-16,1.8368,107.02,1.2630
2005-05-17,1.8401,107.15,1.2644
2005-05-18,1.8382,107.05,1.2660
2005-05-19,1.8367,107.43,1.2628
2005-05-20,1.8246,108.17,1.2553
2005-05-23,1.8288,107.72,1.2575
2005-05-24,1.8288,107.46,1.2588
2005-05-25,1.8312,107.73,1.2602
2005-05-26,1.8205,107.95,1.2517
2005-05-27,1.8227,107.88,1.2568
2005-05-30,.,.,.
2005-05-31,1.8231,107.97,1.2349
2005-06-01,1.8120,108.42,1.2232
2005-06-02,1.8156,108.31,1.2266
2005-06-03,1.8119,107.84,1.2227
2005-06-06,1.8209,106.86,1.2268
2005-06-07,1.8320,106.64,1.2277
2005-06-08,1.8368,106.89,1.2320
2005-06-09,1.8209,107.52,1.2216
2005-06-10,1.8128,108.45,1.2127
2005-06-13,1.8011,109.58,1.2035
2005-06-14,1.8062,109.38,1.2038
2005-06-15,1.8219,109.34,1.2106
2005-06-16,1.8206,109.08,1.2089
2005-06-17,1.8266,108.83,1.2240
2005-06-20,1.8231,109.42,1.2140
2005-06-21,1.8240,108.52,1.2134
2005-06-22,1.8218,108.89,1.2130
2005-06-23,1.8180,108.79,1.2054
2005-06-24,1.8221,109.22,1.2088
2005-06-27,1.8252,109.39,1.2152
2005-06-28,1.8157,109.89,1.2078
2005-06-29,1.8080,110.27,1.2101
2005-06-30,1.7930,110.91,1.2098
2005-07-01,1.7708,111.68,1.1957
2005-07-04,.,.,.
2005-07-05,1.7570,111.61,1.1917
2005-07-06,1.7583,112.07,1.1918
2005-07-07,1.7418,112.08,1.1928
2005-07-08,1.7360,112.17,1.1934
2005-07-11,1.7563,111.76,1.2066
2005-07-12,1.7753,110.94,1.2200
2005-07-13,1.7554,112.08,1.2090
2005-07-14,1.7585,112.14,1.2089
2005-07-15,1.7533,112.32,1.2037
2005-07-18,1.7523,111.62,1.2077
2005-07-19,1.7364,112.95,1.2001
2005-07-20,1.7303,113.42,1.2046
2005-07-21,1.7471,110.47,1.2113
2005-07-22,1.7413,110.98,1.2079
2005-07-25,1.7455,111.59,1.2054
2005-07-26,1.7415,112.30,1.2007
2005-07-27,1.7438,112.30,1.2048
2005-07-28,1.7547,112.34,1.2121
2005-07-29,1.7593,112.25,1.2129
2005-08-01,1.7695,112.12,1.2195
2005-08-02,1.7728,111.28,1.2209
2005-08-03,1.7808,111.05,1.2337
2005-08-04,1.7797,111.17,1.2383
2005-08-05,1.7748,112.09,1.2327
2005-08-08,1.7863,111.87,1.2361
2005-08-09,1.7844,112.07,1.2347
2005-08-10,1.7922,110.67,1.2345
2005-08-11,1.8071,109.92,1.2434
2005-08-12,1.8148,109.55,1.2428
2005-08-15,1.8088,109.40,1.2362
2005-08-16,1.8096,109.37,1.2342
2005-08-17,1.8076,109.63,1.2290
2005-08-18,1.7949,110.54,1.2178
2005-08-19,1.7933,110.68,1.2147
2005-08-22,1.8022,109.75,1.2235
2005-08-23,1.7996,109.83,1.2213
2005-08-24,1.7965,110.35,1.2239
2005-08-25,1.8045,109.90,1.2311
2005-08-26,1.8066,109.85,1.2324
2005-08-29,1.8006,110.53,1.2248
2005-08-30,1.7840,111.49,1.2204
2005-08-31,1.8012,110.84,1.2330
2005-09-01,1.8279,110.16,1.2447
2005-09-02,1.8403,109.66,1.2538
2005-09-05,.,.,.
2005-09-06,1.8420,109.67,1.2483
2005-09-07,1.8394,110.06,1.2439
2005-09-08,1.8388,110.49,1.2400
2005-09-09,1.8400,109.69,1.2433
2005-09-12,1.8236,109.91,1.2288
2005-09-13,1.8214,110.85,1.2263
2005-09-14,1.8244,110.27,1.2282
2005-09-15,1.8069,110.48,1.2216
2005-09-16,1.8035,111.38,1.2214
2005-09-19,1.8041,111.30,1.2153
2005-09-20,1.8046,111.54,1.2177
2005-09-21,1.8097,111.33,1.2208
2005-09-22,1.7917,111.63,1.2153
2005-09-23,1.7788,112.17,1.2077
2005-09-26,1.7746,112.41,1.2036
2005-09-27,1.7677,113.32,1.2011
2005-09-28,1.7639,113.27,1.2016
2005-09-29,1.7620,113.14,1.2020
2005-09-30,1.7696,113.29,1.2058
2005-10-03,1.7558,114.17,1.1914
2005-10-04,1.7587,114.33,1.1918
2005-10-05,1.7655,113.72,1.1984
2005-10-06,1.7728,113.54,1.2133
2005-10-07,1.7599,113.82,1.2115
2005-10-10,.,.,.
2005-10-11,1.7489,114.21,1.2015
2005-10-12,1.7532,114.36,1.2040
2005-10-13,1.7484,114.97,1.1938
2005-10-14,1.7677,114.03,1.2073
2005-10-17,1.7553,114.86,1.2040
2005-10-18,1.7487,115.71,1.1939
2005-10-19,1.7627,115.47,1.1988
2005-10-20,1.7712,115.48,1.1982
2005-10-21,1.7692,115.93,1.1958
2005-10-24,1.7711,115.18,1.1998
2005-10-25,1.7855,114.78,1.2099
2005-10-26,1.7766,115.81,1.2082
2005-10-27,1.7836,115.14,1.2148
2005-10-28,1.7781,115.52,1.2089
2005-10-31,1.7689,116.36,1.1995
2005-11-01,1.7630,116.63,1.1998
2005-11-02,1.7755,116.76,1.2067
2005-11-03,1.7720,117.21,1.1971
2005-11-04,1.7510,118.20,1.1828
2005-11-07,1.7440,117.57,1.1795
2005-11-08,1.7415,117.10,1.1773
2005-11-09,1.7415,117.51,1.1748
2005-11-10,1.7462,118.05,1.1740
2005-11-11,.,.,.
2005-11-14,1.7349,118.88,1.1667
2005-11-15,1.7366,118.93,1.1695
2005-11-16,1.7166,119.17,1.1672
2005-11-17,1.7190,118.81,1.1706
2005-11-18,1.7147,119.21,1.1741
2005-11-21,1.7165,119.03,1.1734
2005-11-22,1.7138,119.22,1.1737
2005-11-23,1.7214,118.76,1.1799
2005-11-24,.,.,.
2005-11-25,1.7155,119.65,1.1724
2005-11-28,1.7221,119.25,1.1804
2005-11-29,1.7203,119.48,1.1786
2005-11-30,1.7321,119.66,1.1790
2005-12-01,1.7290,120.62,1.1702
2005-12-02,1.7304,120.77,1.1699
2005-12-05,1.7397,120.83,1.1787
2005-12-06,1.7402,120.82,1.1784
2005-12-07,1.7350,120.93,1.1722
2005-12-08,1.7514,120.27,1.1830
2005-12-09,1.7554,120.54,1.1824
2005-12-12,1.7740,119.90,1.1969
2005-12-13,1.7674,120.11,1.1926
2005-12-14,1.7739,116.81,1.2041
2005-12-15,1.7648,116.55,1.1965
2005-12-16,1.7716,115.78,1.2012
2005-12-19,1.7641,116.01,1.1996
2005-12-20,1.7544,117.01,1.1848
2005-12-21,1.7402,117.40,1.1816
2005-12-22,1.7395,116.55,1.1883
2005-12-23,1.7326,116.38,1.1857
2005-12-26,.,.,.
2005-12-27,1.7308,117.07,1.1856
2005-12-28,1.7226,117.62,1.1875
2005-12-29,1.7261,117.86,1.1846
2005-12-30,1.7188,117.88,1.1842
2006-01-02,.,.,.
2006-01-03,1.7404,116.34,1.1980
2006-01-04,1.7588,116.31,1.2091
2006-01-05,1.7566,115.96,1.2101
2006-01-06,1.7697,114.45,1.2148
2006-01-09,1.7645,114.66,1.2064
2006-01-10,1.7645,114.64,1.2063
2006-01-11,1.7643,113.96,1.2135
2006-01-12,1.7612,114.31,1.2035
2006-01-13,1.7715,114.43,1.2103
2006-01-16,.,.,.
2006-01-17,1.7628,115.83,1.2073
2006-01-18,1.7622,115.35,1.2083
2006-01-19,1.7618,115.07,1.2110
2006-01-20,1.7663,115.42,1.2101
2006-01-23,1.7842,114.67,1.2276
2006-01-24,1.7885,114.54,1.2287
2006-01-25,1.7874,115.73,1.2252
2006-01-26,1.7830,116.27,1.2229
2006-01-27,1.7733,117.16,1.2130
2006-01-30,1.7688,117.55,1.2091
2006-01-31,1.7820,116.88,1.2158
2006-02-01,1.7781,117.85,1.2092
2006-02-02,1.7807,118.26,1.2100
2006-02-03,1.7626,118.95,1.2021
2006-02-06,1.7462,118.94,1.1971
2006-02-07,1.7444,118.01,1.1974
2006-02-08,1.7405,118.69,1.1935
2006-02-09,1.7411,118.66,1.1963
2006-02-10,1.7454,117.64,1.1920
2006-02-13,1.7438,117.63,1.1905
2006-02-14,1.7343,117.43,1.1895
2006-02-15,1.7401,117.93,1.1884
2006-02-16,1.7354,117.91,1.1882
2006-02-17,1.7403,118.43,1.1906
2006-02-20,.,.,.
2006-02-21,1.7447,118.85,1.1912
2006-02-22,1.7425,118.51,1.1905
2006-02-23,1.7522,117.00,1.1923
2006-02-24,1.7448,116.87,1.1882
2006-02-27,1.7409,115.97,1.1860
2006-02-28,1.7539,115.82,1.1925
2006-03-01,1.7473,116.18,1.1899
2006-03-02,1.7493,116.07,1.2003
2006-03-03,1.7531,116.46,1.2028
2006-03-06,1.7492,117.46,1.2002
2006-03-07,1.7362,117.76,1.1888
2006-03-08,1.7359,117.90,1.1914
2006-03-09,1.7366,117.96,1.1920
2006-03-10,1.7256,119.07,1.1886
2006-03-13,1.7310,119.01,1.1942
2006-03-14,1.7479,117.36,1.2025
2006-03-15,1.7460,117.30,1.2045
2006-03-16,1.7552,117.13,1.2151
2006-03-17,1.7567,115.89,1.2197
2006-03-20,1.7563,116.25,1.2168
2006-03-21,1.7459,117.23,1.2079
2006-03-22,1.7483,116.72,1.2095
2006-03-23,1.7367,117.60,1.1984
2006-03-24,1.7427,117.50,1.2034
2006-03-27,1.7470,116.62,1.2015
2006-03-28,1.7497,117.23,1.2078
2006-03-29,1.7356,117.80,1.2030
2006-03-30,1.7448,117.41,1.2132
2006-03-31,1.7393,117.48,1.2139
2006-04-03,1.7389,117.82,1.2124
2006-04-04,1.7559,117.44,1.2258
2006-04-05,1.7497,117.59,1.2272
2006-04-06,1.7504,117.72,1.2216
2006-04-07,1.7407,118.31,1.2109
2006-04-10,1.7405,118.66,1.2091
2006-04-11,1.7467,118.61,1.2125
2006-04-12,1.7508,118.47,1.2107
2006-04-13,1.7529,118.42,1.2107
2006-04-14,1.7510,118.65,1.2106
2006-04-17,1.7716,117.68,1.2267
2006-04-18,1.7762,117.75,1.2274
2006-04-19,1.7895,117.58,1.2345
2006-04-20,1.7801,117.49,1.2326
2006-04-21,1.7817,116.91,1.2340
2006-04-24,1.7839,114.93,1.2373
2006-04-25,1.7876,114.83,1.2412
2006-04-26,1.7897,114.72,1.2464
2006-04-27,1.8011,114.02,1.2525
2006-04-28,1.8220,113.79,1.2624
2006-05-01,1.8286,113.06,1.2607
2006-05-02,1.8397,113.26,1.2644
2006-05-03,1.8446,113.44,1.2639
2006-05-04,1.8485,113.46,1.2684
2006-05-05,1.8588,112.45,1.2733
2006-05-08,1.8584,111.55,1.2720
2006-05-09,1.8632,111.31,1.2747
2006-05-10,1.8648,110.55,1.2799
2006-05-11,1.8842,110.26,1.2855
2006-05-12,1.8911,110.49,1.2888
2006-05-15,1.8836,110.21,1.2826
2006-05-16,1.8819,110.07,1.2817
2006-05-17,1.8820,110.60,1.2722
2006-05-18,1.8878,110.89,1.2795
2006-05-19,1.8755,111.76,1.2750
2006-05-22,1.8861,111.62,1.2850
2006-05-23,1.8809,111.35,1.2844
2006-05-24,1.8678,112.80,1.2747
2006-05-25,1.8719,111.92,1.2777
2006-05-26,1.8566,112.58,1.2739
2006-05-29,.,.,.
2006-05-30,1.8825,112.18,1.2868
2006-05-31,1.8732,112.26,1.2833
2006-06-01,1.8686,112.43,1.2824
2006-06-02,1.8817,111.66,1.2912
2006-06-05,1.8786,111.70,1.2953
2006-06-06,1.8608,113.26,1.2828
2006-06-07,1.8585,113.35,1.2799
2006-06-08,1.8425,114.22,1.2648
2006-06-09,1.8426,113.89,1.2636
2006-06-12,1.8440,114.17,1.2587
2006-06-13,1.8398,115.06,1.2574
2006-06-14,1.8491,114.85,1.2631
2006-06-15,1.8477,115.06,1.2616
2006-06-16,1.8484,115.12,1.2623
2006-06-19,1.8401,115.26,1.2577
2006-06-20,1.8399,115.02,1.2568
2006-06-21,1.8460,114.76,1.2665
2006-06-22,1.8306,115.94,1.2582
2006-06-23,1.8204,116.26,1.2522
2006-06-26,1.8190,116.38,1.2554
2006-06-27,1.8237,116.26,1.2589
2006-06-28,1.8159,116.42,1.2532
2006-06-29,1.8108,116.17,1.2534
2006-06-30,1.8491,114.51,1.2779
2006-07-03,1.8410,114.92,1.2793
2006-07-04,.,.,.
2006-07-05,1.8342,115.65,1.2726
2006-07-06,1.8376,115.18,1.2757
2006-07-07,1.8513,113.98,1.2822
2006-07-10,1.8420,113.97,1.2751
2006-07-11,1.8431,114.15,1.2754
2006-07-12,1.8347,115.41,1.2706
2006-07-13,1.8404,115.45,1.2673
2006-07-14,1.8364,116.33,1.2641
2006-07-17,1.8203,117.08,1.2529
2006-07-18,1.8271,117.44,1.2500
2006-07-19,1.8377,117.08,1.2560
2006-07-20,1.8495,116.83,1.2639
2006-07-21,1.8586,116.34,1.2684
2006-07-24,1.8492,116.65,1.2630
2006-07-25,1.8407,117.30,1.2576
2006-07-26,1.8474,116.85,1.2628
2006-07-27,1.8627,115.55,1.2732
2006-07-28,1.8645,114.74,1.2748
2006-07-31,1.8685,114.44,1.2764
2006-08-01,1.8711,114.96,1.2778
2006-08-02,1.8781,114.54,1.2798
2006-08-03,1.8847,115.27,1.2779
2006-08-04,1.9098,114.21,1.2894
2006-08-07,1.9102,114.85,1.2867
2006-08-08,1.9077,115.01,1.2839
2006-08-09,1.9089,115.14,1.2888
2006-08-10,1.8888,115.59,1.2765
2006-08-11,1.8952,116.18,1.2757
2006-08-14,1.8902,116.53,1.2735
2006-08-15,1.8948,115.96,1.2788
2006-08-16,1.8999,115.71,1.2864
2006-08-17,1.8940,115.44,1.2870
2006-08-18,1.8808,115.79,1.2810
2006-08-21,1.8968,115.86,1.2914
2006-08-22,1.8881,116.61,1.2804
2006-08-23,1.8929,116.43,1.2794
2006-08-24,1.8884,116.38,1.2760
2006-08-25,1.8884,117.31,1.2767
2006-08-28,1.8968,117.15,1.2784
2006-08-29,1.8914,116.92,1.2768
2006-08-30,1.9042,117.07,1.2825
2006-08-31,1.9024,117.35,1.2793
2006-09-01,1.9050,117.21,1.2833
2006-09-04,.,.,.
2006-09-05,1.8926,116.04,1.2810
2006-09-06,1.8810,116.73,1.2787
2006-09-07,1.8763,116.30,1.2757
2006-09-08,1.8655,116.89,1.2673
2006-09-11,1.8630,117.57,1.2699
2006-09-12,1.8747,117.82,1.2693
2006-09-13,1.8767,117.47,1.2708
2006-09-14,1.8886,117.47,1.2736
2006-09-15,1.8783,117.72,1.2648
2006-09-18,1.8773,118.02,1.2671
2006-09-19,1.8828,117.60,1.2683
2006-09-20,1.8894,117.29,1.2701
2006-09-21,1.8970,116.76,1.2730
2006-09-22,1.9012,116.45,1.2796
2006-09-25,1.9001,116.43,1.2747
2006-09-26,1.8954,117.16,1.2687
2006-09-27,1.8866,117.53,1.2699
2006-09-28,1.8746,117.84,1.2697
2006-09-29,1.8716,117.99,1.2687
2006-10-02,1.8861,117.66,1.2744
2006-10-03,1.8873,117.84,1.2727
2006-10-04,1.8839,118.02,1.2687
2006-10-05,1.8772,117.69,1.2687
2006-10-06,1.8712,118.89,1.2600
2006-10-09,.,.,.
2006-10-10,1.8548,119.68,1.2541
2006-10-11,1.8568,119.49,1.2547
2006-10-12,1.8558,119.53,1.2537
2006-10-13,1.8551,119.81,1.2502
2006-10-16,1.8606,119.25,1.2518
2006-10-17,1.8734,118.63,1.2564
2006-10-18,1.8675,119.09,1.2516
2006-10-19,1.8760,118.35,1.2594
2006-10-20,1.8828,118.73,1.2613
2006-10-23,1.8710,119.32,1.2544
2006-10-24,1.8745,119.25,1.2565
2006-10-25,1.8772,119.13,1.2591
2006-10-26,1.8876,118.62,1.2669
