,DATE,DEXUSEU,DEXUSUK,DEXJPUS
8990,1980-03-31,,2.1600,249.95
8991,1980-04-01,,2.1515,254.65
8992,1980-04-02,,2.1540,257.15
8993,1980-04-03,,2.1390,257.20
8994,1980-04-04,,2.1350,258.75
8995,1980-04-07,,2.1400,261.40
8996,1980-04-08,,2.1790,258.20
8997,1980-04-09,,2.1860,251.80
8998,1980-04-10,,2.1915,249.50
8999,1980-04-11,,2.1950,252.50
9000,1980-04-14,,2.2035,251.35
9001,1980-04-15,,2.1875,252.70
9002,1980-04-16,,2.2170,249.10
9003,1980-04-17,,2.2150,248.70
9004,1980-04-18,,2.2185,249.40
9005,1980-04-21,,2.2420,249.80
9006,1980-04-22,,2.2345,250.00
9007,1980-04-23,,2.2690,243.25
9008,1980-04-24,,2.2635,244.65
9009,1980-04-25,,2.2735,246.00
9010,1980-04-28,,2.2830,241.30
9011,1980-04-29,,2.2695,239.30
9012,1980-04-30,,2.2585,239.35
9013,1980-05-01,,2.2590,240.50
9014,1980-05-02,,2.2555,240.35
9015,1980-05-05,,2.2780,237.20
9016,1980-05-06,,2.2795,231.80
9017,1980-05-07,,2.2815,231.85
9018,1980-05-08,,2.2850,233.60
9019,1980-05-09,,2.2670,231.80
9020,1980-05-12,,2.2810,226.80
9021,1980-05-13,,2.2790,227.75
9022,1980-05-14,,2.2975,227.20
9023,1980-05-15,,2.3005,227.80
9024,1980-05-16,,2.2840,229.60
9025,1980-05-19,,2.2835,229.00
9026,1980-05-20,,2.2910,226.75
9027,1980-05-21,,2.3305,224.40
9028,1980-05-22,,2.3285,224.05
9029,1980-05-23,,2.3440,221.25
9030,1980-05-26,,.,.
9031,1980-05-27,,2.3700,219.20
9032,1980-05-28,,2.3590,223.50
9033,1980-05-29,,2.3460,223.80
9034,1980-05-30,,2.3425,223.00
9035,1980-06-02,,2.3365,223.55
9036,1980-06-03,,2.3030,222.70
9037,1980-06-04,,2.3215,221.40
9038,1980-06-05,,2.3305,220.35
9039,1980-06-06,,2.3318,219.30
9040,1980-06-09,,2.3505,216.35
9041,1980-06-10,,2.3327,215.80
9042,1980-06-11,,2.3348,217.75
9043,1980-06-12,,2.3385,216.50
9044,1980-06-13,,2.3425,216.00
9045,1980-06-16,,2.3405,216.00
9046,1980-06-17,,2.3306,216.00
9047,1980-06-18,,2.3323,215.75
9048,1980-06-19,,2.3355,216.35
9049,1980-06-20,,2.3350,217.20
9050,1980-06-23,,2.3410,216.07
9051,1980-06-24,,2.3357,216.60
9052,1980-06-25,,2.3360,217.95
9053,1980-06-26,,2.3435,217.20
9054,1980-06-27,,2.3470,217.55
9055,1980-06-30,,2.3555,219.90
9056,1980-07-01,,2.3615,219.50
9057,1980-07-02,,2.3580,218.80
9058,1980-07-03,,2.3483,219.00
9059,1980-07-04,,.,.
9060,1980-07-07,,2.3825,217.90
9061,1980-07-08,,2.3730,219.10
9062,1980-07-09,,2.3735,218.15
9063,1980-07-10,,2.3755,216.85
9064,1980-07-11,,2.3777,217.70
9065,1980-07-14,,2.3755,218.25
9066,1980-07-15,,2.3715,219.40
9067,1980-07-16,,2.3715,218.80
9068,1980-07-17,,2.3800,218.50
9069,1980-07-18,,2.3742,220.27
9070,1980-07-21,,2.3795,220.38
9071,1980-07-22,,2.3880,221.00
9072,1980-07-23,,2.3845,224.15
9073,1980-07-24,,2.3965,223.20
9074,1980-07-25,,2.3905,225.40
9075,1980-07-28,,2.3862,227.40
9076,1980-07-29,,2.3710,226.80
9077,1980-07-30,,2.3480,227.05
9078,1980-07-31,,2.3425,227.40
9079,1980-08-01,,2.3330,227.00
9080,1980-08-04,,2.3425,226.05
9081,1980-08-05,,2.3555,226.25
9082,1980-08-06,,2.3740,225.30
9083,1980-08-07,,2.3698,225.70
9084,1980-08-08,,2.3720,226.30
9085,1980-08-11,,2.3718,225.78
9086,1980-08-12,,2.3730,222.90
9087,1980-08-13,,2.3755,224.00
9088,1980-08-14,,2.3755,224.40
9089,1980-08-15,,2.3795,225.75
9090,1980-08-18,,2.3690,226.30
9091,1980-08-19,,2.3600,224.38
9092,1980-08-20,,2.3685,224.15
9093,1980-08-21,,2.3690,224.75
9094,1980-08-22,,2.3655,223.80
9095,1980-08-25,,2.3685,223.20
9096,1980-08-26,,2.3795,219.40
9097,1980-08-27,,2.3905,219.68
9098,1980-08-28,,2.3890,218.00
9099,1980-08-29,,2.3960,219.10
9100,1980-09-01,,.,.
9101,1980-09-02,,2.4180,215.93
9102,1980-09-03,,2.4155,216.70
9103,1980-09-04,,2.4180,217.20
9104,1980-09-05,,2.4130,218.00
9105,1980-09-08,,2.4175,216.70
9106,1980-09-09,,2.4005,216.80
9107,1980-09-10,,2.4020,216.55
9108,1980-09-11,,2.4115,214.47
9109,1980-09-12,,2.4135,213.20
9110,1980-09-15,,2.3960,212.65
9111,1980-09-16,,2.3865,211.47
9112,1980-09-17,,2.3923,211.95
9113,1980-09-18,,2.3840,212.98
9114,1980-09-19,,2.3855,210.80
9115,1980-09-22,,2.4030,214.80
9116,1980-09-23,,2.4020,218.15
9117,1980-09-24,,2.3990,214.45
9118,1980-09-25,,2.3992,215.00
9119,1980-09-26,,2.3915,211.70
9120,1980-09-29,,2.3905,212.40
9121,1980-09-30,,2.3870,210.85
9122,1980-10-01,,2.3910,208.50
9123,1980-10-02,,2.3860,208.15
9124,1980-10-03,,2.3883,207.60
9125,1980-10-06,,2.3978,207.90
9126,1980-10-07,,2.3925,208.85
9127,1980-10-08,,2.3930,208.35
9128,1980-10-09,,2.3972,208.95
9129,1980-10-10,,2.4028,209.00
9130,1980-10-13,,.,.
9131,1980-10-14,,2.4078,206.50
9132,1980-10-15,,2.4070,207.30
9133,1980-10-16,,2.4165,208.15
9134,1980-10-17,,2.4130,208.20
9135,1980-10-20,,2.4295,208.65
9136,1980-10-21,,2.4350,207.95
9137,1980-10-22,,2.4345,209.35
9138,1980-10-23,,2.4420,210.40
9139,1980-10-24,,2.4400,212.75
9140,1980-10-27,,2.4380,213.75
9141,1980-10-28,,2.4345,213.25
9142,1980-10-29,,2.4410,210.00
9143,1980-10-30,,2.4380,210.50
9144,1980-10-31,,2.4365,211.05
9145,1980-11-03,,2.4430,210.80
9146,1980-11-04,,.,.
9147,1980-11-05,,2.4460,211.35
9148,1980-11-06,,2.4380,212.65
9149,1980-11-07,,2.4180,213.10
9150,1980-11-10,,2.3965,209.50
9151,1980-11-11,,.,.
9152,1980-11-12,,2.4130,213.10
9153,1980-11-13,,2.4175,212.30
9154,1980-11-14,,2.4030,212.90
9155,1980-11-17,,2.3940,213.60
9156,1980-11-18,,2.3900,213.30
9157,1980-11-19,,2.3760,212.65
9158,1980-11-20,,2.3850,213.70
9159,1980-11-21,,2.3585,213.80
9160,1980-11-24,,2.3390,213.35
9161,1980-11-25,,2.3550,213.65
9162,1980-11-26,,2.3695,216.45
9163,1980-11-27,,.,.
9164,1980-11-28,,2.3575,216.60
9165,1980-12-01,,2.3485,217.85
9166,1980-12-02,,2.3415,216.55
9167,1980-12-03,,2.3460,213.55
9168,1980-12-04,,2.3442,211.00
9169,1980-12-05,,2.3390,211.60
9170,1980-12-08,,2.3435,208.50
9171,1980-12-09,,2.3355,209.10
9172,1980-12-10,,2.3400,210.10
9173,1980-12-11,,2.3145,210.45
9174,1980-12-12,,2.3235,210.50
9175,1980-12-15,,2.3275,209.40
9176,1980-12-16,,2.3090,208.75
9177,1980-12-17,,2.3300,208.90
9178,1980-12-18,,2.3240,209.50
9179,1980-12-19,,2.3410,208.20
9180,1980-12-22,,2.3510,207.65
9181,1980-12-23,,2.3680,207.90
9182,1980-12-24,,2.3600,208.00
9183,1980-12-25,,.,.
9184,1980-12-26,,2.3790,208.40
9185,1980-12-29,,2.3660,206.65
9186,1980-12-30,,2.3900,203.10
9187,1980-12-31,,2.3890,203.10
9188,1981-01-01,,.,.
9189,1981-01-02,,2.3820,202.50
9190,1981-01-05,,2.4155,199.05
9191,1981-01-06,,2.4225,199.70
9192,1981-01-07,,2.4115,201.05
9193,1981-01-08,,2.4035,201.70
9194,1981-01-09,,2.3950,203.00
9195,1981-01-12,,2.3970,204.10
9196,1981-01-13,,2.3880,203.30
9197,1981-01-14,,2.4025,203.05
9198,1981-01-15,,2.4005,201.75
9199,1981-01-16,,2.3935,202.90
9200,1981-01-19,,2.4050,202.30
9201,1981-01-20,,2.4185,200.65
9202,1981-01-21,,2.4270,199.20
9203,1981-01-22,,2.4030,200.85
9204,1981-01-23,,2.4070,202.75
9205,1981-01-26,,2.4160,203.55
9206,1981-01-27,,2.4020,202.50
9207,1981-01-28,,2.4083,204.50
9208,1981-01-29,,2.3968,204.60
9209,1981-01-30,,2.3655,206.70
9210,1981-02-02,,2.3490,203.15
9211,1981-02-03,,2.3505,204.05
9212,1981-02-04,,2.3560,202.90
9213,1981-02-05,,2.3405,202.95
9214,1981-02-06,,2.3400,203.80
9215,1981-02-09,,2.3405,203.90
9216,1981-02-10,,2.3370,203.90
9217,1981-02-11,,2.3375,203.90
9218,1981-02-12,,.,.
9219,1981-02-13,,2.2845,207.45
9220,1981-02-16,,.,.
9221,1981-02-17,,2.2630,206.80
9222,1981-02-18,,2.2660,206.55
9223,1981-02-19,,2.2840,206.80
9224,1981-02-20,,2.3100,206.80
9225,1981-02-23,,2.2440,208.05
9226,1981-02-24,,2.2330,207.00
9227,1981-02-25,,2.2280,207.30
9228,1981-02-26,,2.2265,207.90
9229,1981-02-27,,2.2040,209.70
9230,1981-03-02,,2.1805,211.10
9231,1981-03-03,,2.2050,208.60
9232,1981-03-04,,2.1980,208.60
9233,1981-03-05,,2.2040,208.90
9234,1981-03-06,,2.1925,209.00
9235,1981-03-09,,2.2150,206.00
9236,1981-03-10,,2.2280,207.00
9237,1981-03-11,,2.2165,207.60
9238,1981-03-12,,2.2190,207.60
9239,1981-03-13,,2.2170,207.55
9240,1981-03-16,,2.2365,207.27
9241,1981-03-17,,2.2490,207.70
9242,1981-03-18,,2.2785,207.60
9243,1981-03-19,,2.2805,208.75
9244,1981-03-20,,2.2630,208.25
9245,1981-03-23,,2.2495,208.60
9246,1981-03-24,,2.2655,208.55
9247,1981-03-25,,2.2625,208.85
9248,1981-03-26,,2.2450,211.45
9249,1981-03-27,,2.2260,211.80
9250,1981-03-30,,2.2375,211.40
9251,1981-03-31,,2.2325,211.25
9252,1981-04-01,,2.2460,212.40
9253,1981-04-02,,2.2180,213.80
9254,1981-04-03,,2.1950,213.20
9255,1981-04-06,,2.1750,214.00
9256,1981-04-07,,2.2030,213.10
9257,1981-04-08,,2.1960,213.45
9258,1981-04-09,,2.1900,214.10
9259,1981-04-10,,2.1850,215.17
9260,1981-04-13,,2.1630,216.25
9261,1981-04-14,,2.1758,215.22
9262,1981-04-15,,2.1530,216.70
9263,1981-04-16,,2.1540,216.80
9264,1981-04-17,,2.1540,217.50
9265,1981-04-20,,2.1575,218.20
9266,1981-04-21,,2.1617,218.35
9267,1981-04-22,,2.1865,216.85
9268,1981-04-23,,2.1745,215.20
9269,1981-04-24,,2.1670,214.30
9270,1981-04-27,,2.1630,212.10
9271,1981-04-28,,2.1560,212.30
9272,1981-04-29,,2.1430,214.70
9273,1981-04-30,,2.1395,215.78
9274,1981-05-01,,2.1430,215.75
9275,1981-05-04,,2.1180,217.10
9276,1981-05-05,,2.1135,217.80
9277,1981-05-06,,2.1168,216.90
9278,1981-05-07,,2.1035,217.90
9279,1981-05-08,,2.1155,217.60
9280,1981-05-11,,2.1010,217.95
9281,1981-05-12,,2.0875,219.75
9282,1981-05-13,,2.0775,220.45
9283,1981-05-14,,2.0663,222.35
9284,1981-05-15,,2.0745,223.05
9285,1981-05-18,,2.0882,221.97
9286,1981-05-19,,2.0765,221.00
9287,1981-05-20,,2.0810,220.80
9288,1981-05-21,,2.0680,222.50
9289,1981-05-22,,2.0725,222.50
9290,1981-05-25,,.,.
9291,1981-05-26,,2.0660,224.35
9292,1981-05-27,,2.0600,224.95
9293,1981-05-28,,2.0680,224.00
9294,1981-05-29,,2.0700,223.90
9295,1981-06-01,,2.0575,222.50
9296,1981-06-02,,2.0360,223.85
9297,1981-06-03,,2.0160,223.40
9298,1981-06-04,,1.9400,226.40
9299,1981-06-05,,1.9300,227.80
9300,1981-06-08,,1.9400,227.90
9301,1981-06-09,,1.9405,228.10
9302,1981-06-10,,1.9705,225.45
9303,1981-06-11,,1.9490,226.10
9304,1981-06-12,,1.9570,224.15
9305,1981-06-15,,2.0020,219.70
9306,1981-06-16,,1.9948,220.15
9307,1981-06-17,,1.9970,220.90
9308,1981-06-18,,1.9760,222.10
9309,1981-06-19,,1.9720,223.35
9310,1981-06-22,,1.9918,222.52
9311,1981-06-23,,1.9982,221.80
9312,1981-06-24,,1.9790,222.80
9313,1981-06-25,,1.9530,225.45
9314,1981-06-26,,1.9490,224.85
9315,1981-06-29,,1.9435,225.85
9316,1981-06-30,,1.9300,226.85
9317,1981-07-01,,1.9025,228.25
9318,1981-07-02,,1.8840,226.75
9319,1981-07-03,,1.8930,228.50
9320,1981-07-06,,1.9000,229.83
9321,1981-07-07,,1.9025,228.75
9322,1981-07-08,,1.8790,229.45
9323,1981-07-09,,1.8770,228.85
9324,1981-07-10,,1.8925,228.30
9325,1981-07-13,,1.8805,228.30
9326,1981-07-14,,1.8620,231.00
9327,1981-07-15,,1.8900,230.60
9328,1981-07-16,,1.8825,231.28
9329,1981-07-17,,1.8815,231.97
9330,1981-07-20,,1.8670,233.00
